serie,modelo,repeticao,mae,qtd_deteccoes
BVSP,OASIS - 20 - time,8,0.017223636021644416,13
BVSP,OASIS - 20 - time,9,0.017251141287019416,13
BVSP,OASIS - 20 - time,10,0.0171102915519764,14
BVSP,OASIS - 20 - time,11,0.017241151094608446,13
BVSP,OASIS - 20 - time,12,0.017172134596271402,14
BVSP,OASIS - 20 - time,13,0.017297672479328303,12
BVSP,OASIS - 20 - time,14,0.017150474054484912,14
BVSP,OASIS - 20 - time,15,0.017286424074499474,13
BVSP,OASIS - 20 - time,16,0.017266670009222017,13
BVSP,OASIS - 20 - time,17,0.017081148782941948,14
BVSP,OASIS - 20 - time,18,0.017199496320434684,14
BVSP,OASIS - 20 - time,19,0.017188549573900005,13
BVSP,OASIS - 20 - time,20,0.017270965275073723,11
BVSP,OASIS - 20 - time,21,0.017127940077138373,14
BVSP,OASIS - 20 - time,22,0.017241019142267725,13
BVSP,OASIS - 20 - time,23,0.01726112876640198,12
BVSP,OASIS - 20 - time,24,0.017149807109901327,13
BVSP,OASIS - 20 - time,25,0.01726181542403518,12
BVSP,OASIS - 20 - time,26,0.01724438582582141,13
BVSP,OASIS - 20 - time,27,0.017195719047498805,12
BVSP,OASIS - 20 - time,28,0.017260596521486548,12
BVSP,OASIS - 20 - time,29,0.017277834966519454,14
BVSP,OASIS - 20 - time,30,0.017241723314164327,14
BVSP,OASIS - 20 - performance,1,0.01717382686779347,13
BVSP,OASIS - 20 - performance,2,0.017258870924348482,12
BVSP,OASIS - 20 - performance,3,0.017260239502692818,14
BVSP,OASIS - 20 - performance,4,0.017208719999007048,13
BVSP,OASIS - 20 - performance,5,0.0172496508338955,13
BVSP,OASIS - 20 - performance,6,0.017257353886565796,12
BVSP,OASIS - 20 - performance,7,0.017096726712321077,14
BVSP,OASIS - 20 - performance,8,0.017287082315620622,13
BVSP,OASIS - 20 - performance,9,0.017217440445793562,14
BVSP,OASIS - 20 - performance,10,0.017139435392542007,13
BVSP,OASIS - 20 - performance,11,0.01726935020851855,13
BVSP,OASIS - 20 - performance,12,0.01724362246060831,14
BVSP,OASIS - 20 - performance,13,0.017261606551269928,11
BVSP,OASIS - 20 - performance,14,0.01715390765353534,13
BVSP,OASIS - 20 - performance,15,0.017238519022779848,13
BVSP,OASIS - 20 - performance,16,0.017291180534556166,12
BVSP,OASIS - 20 - performance,17,0.01716831956656857,13
BVSP,OASIS - 20 - performance,18,0.017260697555521926,12
BVSP,OASIS - 20 - performance,19,0.017263489988174424,14
BVSP,OASIS - 20 - performance,20,0.017257658725526138,12
BVSP,OASIS - 20 - performance,21,0.017142638686493454,14
BVSP,OASIS - 20 - performance,22,0.0172219449094155,13
BVSP,OASIS - 20 - performance,23,0.01721791167724665,14
BVSP,OASIS - 20 - performance,24,0.017091962058377676,13
BVSP,OASIS - 20 - performance,25,0.017203409609123376,12
BVSP,OASIS - 20 - performance,26,0.017268893391045422,13
BVSP,OASIS - 20 - performance,27,0.01728315867907038,12
BVSP,OASIS - 20 - performance,28,0.01728868636110339,13
BVSP,OASIS - 20 - performance,29,0.017232379898672393,14
BVSP,OASIS - 20 - performance,30,0.01719069977047448,13
