serie,modelo,repeticao,mae,qtd_deteccoes
BVSP,LR + ADWIN,21,0.019567340602922957,2.0
BVSP,LR + ADWIN,22,0.019567340602922957,2.0
BVSP,LR + ADWIN,23,0.019567340602922957,2.0
BVSP,LR + ADWIN,24,0.019567340602922957,2.0
BVSP,LR + ADWIN,25,0.019567340602922957,2.0
BVSP,LR + ADWIN,26,0.019567340602922957,2.0
BVSP,LR + ADWIN,27,0.019567340602922957,2.0
BVSP,LR + ADWIN,28,0.019567340602922957,2.0
BVSP,LR + ADWIN,29,0.019567340602922957,2.0
BVSP,LR + ADWIN,30,0.019567340602922957,2.0
BVSP,LR + HDDM_A,1,0.020427936027723647,0.0
BVSP,LR + HDDM_A,2,0.020427936027723647,0.0
BVSP,LR + HDDM_A,3,0.020427936027723647,0.0
BVSP,LR + HDDM_A,4,0.020427936027723647,0.0
BVSP,LR + HDDM_A,5,0.020427936027723647,0.0
BVSP,LR + HDDM_A,6,0.020427936027723647,0.0
BVSP,LR + HDDM_A,7,0.020427936027723647,0.0
BVSP,LR + HDDM_A,8,0.020427936027723647,0.0
BVSP,LR + HDDM_A,9,0.020427936027723647,0.0
BVSP,LR + HDDM_A,10,0.020427936027723647,0.0
BVSP,LR + HDDM_A,11,0.020427936027723647,0.0
BVSP,LR + HDDM_A,12,0.020427936027723647,0.0
BVSP,LR + HDDM_A,13,0.020427936027723647,0.0
BVSP,LR + HDDM_A,14,0.020427936027723647,0.0
BVSP,LR + HDDM_A,15,0.020427936027723647,0.0
BVSP,LR + HDDM_A,16,0.020427936027723647,0.0
BVSP,LR + HDDM_A,17,0.020427936027723647,0.0
BVSP,LR + HDDM_A,18,0.020427936027723647,0.0
BVSP,LR + HDDM_A,19,0.020427936027723647,0.0
BVSP,LR + HDDM_A,20,0.020427936027723647,0.0
BVSP,LR + HDDM_A,21,0.020427936027723647,0.0
BVSP,LR + HDDM_A,22,0.020427936027723647,0.0
BVSP,LR + HDDM_A,23,0.020427936027723647,0.0
BVSP,LR + HDDM_A,24,0.020427936027723647,0.0
BVSP,LR + HDDM_A,25,0.020427936027723647,0.0
BVSP,LR + HDDM_A,26,0.020427936027723647,0.0
BVSP,LR + HDDM_A,27,0.020427936027723647,0.0
BVSP,LR + HDDM_A,28,0.020427936027723647,0.0
BVSP,LR + HDDM_A,29,0.020427936027723647,0.0
BVSP,LR + HDDM_A,30,0.020427936027723647,0.0
BVSP,LinearRegressionOnlineModelo,1,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,2,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,3,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,4,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,5,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,6,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,7,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,8,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,9,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,10,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,11,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,12,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,13,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,14,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,15,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,16,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,17,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,18,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,19,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,20,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,21,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,22,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,23,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,24,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,25,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,26,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,27,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,28,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,29,0.022594444083629484,
BVSP,LinearRegressionOnlineModelo,30,0.022594444083629484,
BVSP,HoeffdingTreeRegressorModelo,1,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,2,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,3,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,4,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,5,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,6,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,7,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,8,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,9,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,10,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,11,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,12,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,13,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,14,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,15,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,16,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,17,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,18,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,19,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,20,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,21,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,22,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,23,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,24,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,25,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,26,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,27,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,28,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,29,0.024015688528846516,
BVSP,HoeffdingTreeRegressorModelo,30,0.024015688528846516,
BVSP,OSELMModelo,1,0.019847713857751793,
BVSP,OSELMModelo,2,0.02021568654069253,
BVSP,OSELMModelo,3,0.021053891145439506,
BVSP,OSELMModelo,4,0.021842198126310195,
BVSP,OSELMModelo,5,0.023998249163712956,
BVSP,OSELMModelo,6,0.023688393449219157,
BVSP,OSELMModelo,7,0.022370736959636497,
BVSP,OSELMModelo,8,0.020211861067939447,
BVSP,OSELMModelo,9,0.017738596459979685,
BVSP,OSELMModelo,10,0.024524484514442925,
BVSP,OSELMModelo,11,0.018709211239831693,
BVSP,OSELMModelo,12,0.022255190939819734,
BVSP,OSELMModelo,13,0.022592313149279515,
BVSP,OSELMModelo,14,0.020222500920818138,
BVSP,OSELMModelo,15,0.020247526030317715,
BVSP,OSELMModelo,16,0.01947674928820239,
BVSP,OSELMModelo,17,0.027096591298770574,
BVSP,OSELMModelo,18,0.026042124926389427,
BVSP,OSELMModelo,19,0.02327301615743501,
BVSP,OSELMModelo,20,0.021407981103064615,
BVSP,OSELMModelo,21,0.020627575707337018,
BVSP,OSELMModelo,22,0.022812041336982114,
BVSP,OSELMModelo,23,0.021295018378786022,
BVSP,OSELMModelo,24,0.027157919573526767,
BVSP,OSELMModelo,25,0.01794319441551329,
BVSP,OSELMModelo,26,0.019456380297256055,
BVSP,OSELMModelo,27,0.0233643690823845,
BVSP,OSELMModelo,28,0.019525793850955223,
BVSP,OSELMModelo,29,0.02173471376746369,
BVSP,OSELMModelo,30,0.03064039388798375,
USDBRLX,WinKS,1,0.02081710977680281,9.0
USDBRLX,WinKS,2,0.029917175371639855,10.0
USDBRLX,WinKS,3,0.02955698209172638,11.0
USDBRLX,WinKS,4,0.030068672352024598,9.0
USDBRLX,WinKS,5,0.029769879062673334,10.0
USDBRLX,WinKS,6,0.020827244713083327,9.0
USDBRLX,WinKS,7,0.02052089377457805,10.0
USDBRLX,WinKS,8,0.029453876218512563,11.0
USDBRLX,WinKS,9,0.030154811906940856,11.0
USDBRLX,WinKS,10,0.029300505843536554,10.0
USDBRLX,WinKS,11,0.03044201898186073,8.0
USDBRLX,WinKS,12,0.029975786204015344,9.0
USDBRLX,WinKS,13,0.020011657136012023,9.0
USDBRLX,WinKS,14,0.028751145441178034,10.0
USDBRLX,WinKS,15,0.021007649236546605,9.0
USDBRLX,WinKS,16,0.03066053673558136,9.0
USDBRLX,WinKS,17,0.02040255015396898,9.0
USDBRLX,WinKS,18,0.02070691095442644,10.0
USDBRLX,WinKS,19,0.02009354015036898,8.0
USDBRLX,WinKS,20,0.029878886664261518,10.0
USDBRLX,WinKS,21,0.030311275315766592,10.0
USDBRLX,WinKS,22,0.028605283446236217,9.0
USDBRLX,WinKS,23,0.021173296410706866,9.0
USDBRLX,WinKS,24,0.021146257815710296,10.0
USDBRLX,WinKS,25,0.020850546119699703,10.0
USDBRLX,WinKS,26,0.029661873964481483,11.0
USDBRLX,WinKS,27,0.028370152329911663,9.0
USDBRLX,WinKS,28,0.029627445154185618,10.0
USDBRLX,WinKS,29,0.02148437765993288,10.0
USDBRLX,WinKS,30,0.030009598727016123,10.0
USDBRLX,LR + KSWIN,1,0.022501614563949095,9.0
USDBRLX,LR + KSWIN,2,0.02382351684477317,9.0
USDBRLX,LR + KSWIN,3,0.023954937525909686,10.0
USDBRLX,LR + KSWIN,4,0.02467865950153265,10.0
USDBRLX,LR + KSWIN,5,0.02273329037843761,8.0
USDBRLX,LR + KSWIN,6,0.020250121081339414,8.0
USDBRLX,LR + KSWIN,7,0.01997939305036963,10.0
USDBRLX,LR + KSWIN,8,0.024065771461298336,8.0
USDBRLX,LR + KSWIN,9,0.02057244450752333,9.0
USDBRLX,LR + KSWIN,10,0.0197372625261866,9.0
USDBRLX,LR + KSWIN,11,0.024353174728216395,9.0
USDBRLX,LR + KSWIN,12,0.023344231505703056,9.0
USDBRLX,LR + KSWIN,13,0.022773711441630495,10.0
USDBRLX,LR + KSWIN,14,0.020610085552010098,10.0
USDBRLX,LR + KSWIN,15,0.02431597230575465,9.0
USDBRLX,LR + KSWIN,16,0.023348774801801492,9.0
USDBRLX,LR + KSWIN,17,0.021375824637344307,10.0
USDBRLX,LR + KSWIN,18,0.020297278877580413,9.0
USDBRLX,LR + KSWIN,19,0.02093938867778233,8.0
USDBRLX,LR + KSWIN,20,0.020436276230648677,10.0
USDBRLX,LR + KSWIN,21,0.022734605263225315,9.0
USDBRLX,LR + KSWIN,22,0.02018455053512708,8.0
USDBRLX,LR + KSWIN,23,0.023987867940282057,9.0
USDBRLX,LR + KSWIN,24,0.02046926791934643,10.0
USDBRLX,LR + KSWIN,25,0.020599531894956162,8.0
USDBRLX,LR + KSWIN,26,0.02341190577609303,9.0
USDBRLX,LR + KSWIN,27,0.020588936005599974,10.0
USDBRLX,LR + KSWIN,28,0.02319001316039456,8.0
USDBRLX,LR + KSWIN,29,0.020799501996490832,10.0
USDBRLX,LR + KSWIN,30,0.020016437733172094,8.0
USDBRLX,LR + ADWIN,1,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,2,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,3,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,4,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,5,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,6,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,7,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,8,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,9,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,10,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,11,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,12,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,13,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,14,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,15,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,16,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,17,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,18,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,19,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,20,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,21,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,22,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,23,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,24,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,25,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,26,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,27,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,28,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,29,0.019718783694169944,1.0
USDBRLX,LR + ADWIN,30,0.019718783694169944,1.0
USDBRLX,LR + HDDM_A,1,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,2,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,3,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,4,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,5,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,6,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,7,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,8,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,9,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,10,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,11,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,12,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,13,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,14,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,15,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,16,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,17,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,18,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,19,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,20,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,21,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,22,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,23,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,24,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,25,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,26,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,27,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,28,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,29,0.02038035094762778,0.0
USDBRLX,LR + HDDM_A,30,0.02038035094762778,0.0
USDBRLX,LinearRegressionOnlineModelo,1,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,2,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,3,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,4,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,5,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,6,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,7,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,8,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,9,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,10,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,11,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,12,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,13,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,14,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,15,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,16,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,17,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,18,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,19,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,20,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,21,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,22,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,23,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,24,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,25,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,26,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,27,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,28,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,29,0.026357110920003167,
USDBRLX,LinearRegressionOnlineModelo,30,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,1,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,2,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,3,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,4,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,5,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,6,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,7,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,8,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,9,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,10,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,11,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,12,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,13,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,14,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,15,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,16,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,17,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,18,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,19,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,20,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,21,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,22,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,23,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,24,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,25,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,26,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,27,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,28,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,29,0.026357110920003167,
USDBRLX,HoeffdingTreeRegressorModelo,30,0.026357110920003167,
USDBRLX,OSELMModelo,1,0.027873955820097263,
USDBRLX,OSELMModelo,2,0.023318976112839312,
USDBRLX,OSELMModelo,3,0.02225628148107987,
USDBRLX,OSELMModelo,4,0.030713521202181474,
USDBRLX,OSELMModelo,5,0.02817218442767093,
USDBRLX,OSELMModelo,6,0.023991076551901854,
USDBRLX,OSELMModelo,7,0.026278014520845785,
USDBRLX,OSELMModelo,8,0.026446184196669546,
USDBRLX,OSELMModelo,9,0.022747033245727626,
USDBRLX,OSELMModelo,10,0.02271004503530981,
USDBRLX,OSELMModelo,11,0.02475619657066225,
USDBRLX,OSELMModelo,12,0.022787842013983844,
USDBRLX,OSELMModelo,13,0.02630904058065864,
USDBRLX,OSELMModelo,14,0.02217441721599537,
USDBRLX,OSELMModelo,15,0.02382913208474719,
USDBRLX,OSELMModelo,16,0.023953179063464013,
USDBRLX,OSELMModelo,17,0.022770366409089846,
USDBRLX,OSELMModelo,18,0.0250427899517743,
USDBRLX,OSELMModelo,19,0.02401655670070022,
USDBRLX,OSELMModelo,20,0.02670552874197852,
USDBRLX,OSELMModelo,21,0.024918177568070556,
USDBRLX,OSELMModelo,22,0.025828709672706902,
USDBRLX,OSELMModelo,23,0.022718079532065425,
USDBRLX,OSELMModelo,24,0.025276922219738263,
USDBRLX,OSELMModelo,25,0.024185435619128993,
USDBRLX,OSELMModelo,26,0.024769339642285584,
USDBRLX,OSELMModelo,27,0.025692814537229602,
USDBRLX,OSELMModelo,28,0.024967166125344366,
USDBRLX,OSELMModelo,29,0.029709390287289823,
USDBRLX,OSELMModelo,30,0.025320291717321475,
